TRE_CN,PLOT_CN,MEASYEAR,Year,RW,DIA
295705968489998,40405766010690,2014,1951,1.08,9.7
295705968489998,40405766010690,2014,1952,0.73,9.7
295705968489998,40405766010690,2014,1953,0.72,9.7
295705968489998,40405766010690,2014,1954,0.9,9.7
295705968489998,40405766010690,2014,1955,1.3,9.7
295705968489998,40405766010690,2014,1956,1.33,9.7
295705968489998,40405766010690,2014,1957,1.34,9.7
295705968489998,40405766010690,2014,1958,1.52,9.7
295705968489998,40405766010690,2014,1959,1.15,9.7
295705968489998,40405766010690,2014,1960,1.47,9.7
295705968489998,40405766010690,2014,1961,1.25,9.7
295705968489998,40405766010690,2014,1962,1.03,9.7
295705968489998,40405766010690,2014,1963,1.12,9.7
295705968489998,40405766010690,2014,1964,1.44,9.7
295705968489998,40405766010690,2014,1965,1.41,9.7
295705968489998,40405766010690,2014,1966,1.02,9.7
295705968489998,40405766010690,2014,1967,0.76,9.7
295705968489998,40405766010690,2014,1968,1.01,9.7
295705968489998,40405766010690,2014,1969,1.25,9.7
295705968489998,40405766010690,2014,1970,0.93,9.7
295705968489998,40405766010690,2014,1971,1.12,9.7
295705968489998,40405766010690,2014,1972,0.87,9.7
295705968489998,40405766010690,2014,1973,0.94,9.7
295705968489998,40405766010690,2014,1974,0.65,9.7
295705968489998,40405766010690,2014,1975,1.06,9.7
295705968489998,40405766010690,2014,1976,0.75,9.7
295705968489998,40405766010690,2014,1977,0.81,9.7
295705968489998,40405766010690,2014,1978,1.1,9.7
295705968489998,40405766010690,2014,1979,1.24,9.7
295705968489998,40405766010690,2014,1980,1.19,9.7
295705968489998,40405766010690,2014,1981,1.59,9.7
295705968489998,40405766010690,2014,1982,1.17,9.7
295705968489998,40405766010690,2014,1983,1.58,9.7
295705968489998,40405766010690,2014,1984,1.13,9.7
295705968489998,40405766010690,2014,1985,1.57,9.7
295705968489998,40405766010690,2014,1986,0.94,9.7
295705968489998,40405766010690,2014,1987,1.04,9.7
295705968489998,40405766010690,2014,1988,0.54,9.7
295705968489998,40405766010690,2014,1989,1.14,9.7
295705968489998,40405766010690,2014,1990,0.96,9.7
295705968489998,40405766010690,2014,1991,0.9,9.7
295705968489998,40405766010690,2014,1992,1.5,9.7
295705968489998,40405766010690,2014,1993,1.01,9.7
295705968489998,40405766010690,2014,1994,1.04,9.7
295705968489998,40405766010690,2014,1995,0.92,9.7
295705968489998,40405766010690,2014,1996,0.95,9.7
295705968489998,40405766010690,2014,1997,0.36,9.7
295705968489998,40405766010690,2014,1998,0.55,9.7
295705968489998,40405766010690,2014,1999,0.46,9.7
295705968489998,40405766010690,2014,2000,0.49,9.7
295705968489998,40405766010690,2014,2001,0.47,9.7
295705968489998,40405766010690,2014,2002,0.49,9.7
295705968489998,40405766010690,2014,2003,0.61,9.7
295705968489998,40405766010690,2014,2004,0.72,9.7
295705968489998,40405766010690,2014,2005,0.64,9.7
295705968489998,40405766010690,2014,2006,0.66,9.7
295705968489998,40405766010690,2014,2007,0.86,9.7
295705968489998,40405766010690,2014,2008,0.6,9.7
295705968489998,40405766010690,2014,2009,0.81,9.7
295705968489998,40405766010690,2014,2010,0.99,9.7
295705968489998,40405766010690,2014,2011,0.87,9.7
295705968489998,40405766010690,2014,2012,0.79,9.7
295705968489998,40405766010690,2014,2013,0.88,9.7
295705968489998,40405766010690,2014,2014,0.83,9.7
295706099489998,40421476010690,2014,1932,2.29,9.1
295706099489998,40421476010690,2014,1933,1.47,9.1
295706099489998,40421476010690,2014,1934,1.63,9.1
295706099489998,40421476010690,2014,1935,1.38,9.1
295706099489998,40421476010690,2014,1936,1.06,9.1
295706099489998,40421476010690,2014,1937,1.87,9.1
295706099489998,40421476010690,2014,1938,1.73,9.1
295706099489998,40421476010690,2014,1939,1.08,9.1
295706099489998,40421476010690,2014,1940,1.28,9.1
295706099489998,40421476010690,2014,1941,1.71,9.1
295706099489998,40421476010690,2014,1942,1.45,9.1
295706099489998,40421476010690,2014,1943,1.49,9.1
295706099489998,40421476010690,2014,1944,1.62,9.1
295706099489998,40421476010690,2014,1945,1.66,9.1
295706099489998,40421476010690,2014,1946,1.25,9.1
295706099489998,40421476010690,2014,1947,1.51,9.1
295706099489998,40421476010690,2014,1948,1.68,9.1
295706099489998,40421476010690,2014,1949,2.1,9.1
295706099489998,40421476010690,2014,1950,1.18,9.1
295706099489998,40421476010690,2014,1951,1.6,9.1
295706099489998,40421476010690,2014,1952,1.23,9.1
295706099489998,40421476010690,2014,1953,1.32,9.1
295706099489998,40421476010690,2014,1954,1.82,9.1
295706099489998,40421476010690,2014,1955,1.76,9.1
295706099489998,40421476010690,2014,1956,1.36,9.1
295706099489998,40421476010690,2014,1957,1.14,9.1
295706099489998,40421476010690,2014,1958,1.06,9.1
295706099489998,40421476010690,2014,1959,0.81,9.1
295706099489998,40421476010690,2014,1960,1.11,9.1
295706099489998,40421476010690,2014,1961,1.03,9.1
295706099489998,40421476010690,2014,1962,1.2,9.1
295706099489998,40421476010690,2014,1963,1.31,9.1
295706099489998,40421476010690,2014,1964,1.59,9.1
295706099489998,40421476010690,2014,1965,1.66,9.1
295706099489998,40421476010690,2014,1966,1.53,9.1
295706099489998,40421476010690,2014,1967,1.81,9.1
295706099489998,40421476010690,2014,1968,1.64,9.1
295706099489998,40421476010690,2014,1969,1.64,9.1
295706099489998,40421476010690,2014,1970,1.4,9.1
295706099489998,40421476010690,2014,1971,0.48,9.1
295706099489998,40421476010690,2014,1972,0.58,9.1
295706099489998,40421476010690,2014,1973,0.81,9.1
295706099489998,40421476010690,2014,1974,0.93,9.1
295706099489998,40421476010690,2014,1975,1.05,9.1
295706099489998,40421476010690,2014,1976,1.23,9.1
295706099489998,40421476010690,2014,1977,1.14,9.1
295706099489998,40421476010690,2014,1978,1.41,9.1
295706099489998,40421476010690,2014,1979,1.1,9.1
295706099489998,40421476010690,2014,1980,1.27,9.1
295706099489998,40421476010690,2014,1981,1.38,9.1
295706099489998,40421476010690,2014,1982,1.33,9.1
295706099489998,40421476010690,2014,1983,1.55,9.1
295706099489998,40421476010690,2014,1984,1.32,9.1
295706099489998,40421476010690,2014,1985,1.35,9.1
295706099489998,40421476010690,2014,1986,1.29,9.1
295706099489998,40421476010690,2014,1987,1.46,9.1
295706099489998,40421476010690,2014,1988,1.04,9.1
295706099489998,40421476010690,2014,1989,0.75,9.1
295706099489998,40421476010690,2014,1990,0.62,9.1
295706099489998,40421476010690,2014,1991,0.59,9.1
295706099489998,40421476010690,2014,1992,0.51,9.1
295706099489998,40421476010690,2014,1993,0.53,9.1
295706099489998,40421476010690,2014,1994,0.76,9.1
295706099489998,40421476010690,2014,1995,0.89,9.1
295706099489998,40421476010690,2014,1996,0.98,9.1
295706099489998,40421476010690,2014,1997,0.96,9.1
295706099489998,40421476010690,2014,1998,0.86,9.1
295706099489998,40421476010690,2014,1999,0.65,9.1
295706099489998,40421476010690,2014,2000,0.59,9.1
295706099489998,40421476010690,2014,2001,0.66,9.1
295706099489998,40421476010690,2014,2002,0.53,9.1
295706099489998,40421476010690,2014,2003,0.4,9.1
295706099489998,40421476010690,2014,2004,0.49,9.1
295706099489998,40421476010690,2014,2005,0.42,9.1
295706099489998,40421476010690,2014,2006,0.42,9.1
295706099489998,40421476010690,2014,2007,0.47,9.1
295706099489998,40421476010690,2014,2008,0.57,9.1
295706099489998,40421476010690,2014,2009,0.74,9.1
295706099489998,40421476010690,2014,2010,0.89,9.1
295706099489998,40421476010690,2014,2011,1.04,9.1
295706099489998,40421476010690,2014,2012,0.89,9.1
295706099489998,40421476010690,2014,2013,1.16,9.1
295706100489998,40421476010690,2014,1940,0.77,5.3
295706100489998,40421476010690,2014,1941,1.15,5.3
295706100489998,40421476010690,2014,1942,1.17,5.3
295706100489998,40421476010690,2014,1943,1.3,5.3
295706100489998,40421476010690,2014,1944,1.44,5.3
295706100489998,40421476010690,2014,1945,1.48,5.3
295706100489998,40421476010690,2014,1946,1.22,5.3
295706100489998,40421476010690,2014,1947,1.01,5.3
295706100489998,40421476010690,2014,1948,1.53,5.3
295706100489998,40421476010690,2014,1949,1.36,5.3
295706100489998,40421476010690,2014,1950,1.65,5.3
295706100489998,40421476010690,2014,1951,1.13,5.3
295706100489998,40421476010690,2014,1952,0.99,5.3
295706100489998,40421476010690,2014,1953,1.14,5.3
295706100489998,40421476010690,2014,1954,0.68,5.3
295706100489998,40421476010690,2014,1955,0.55,5.3
295706100489998,40421476010690,2014,1956,0.59,5.3
295706100489998,40421476010690,2014,1957,0.68,5.3
295706100489998,40421476010690,2014,1958,0.71,5.3
295706100489998,40421476010690,2014,1959,1.02,5.3
295706100489998,40421476010690,2014,1960,0.58,5.3
295706100489998,40421476010690,2014,1961,0.93,5.3
295706100489998,40421476010690,2014,1962,0.93,5.3
295706100489998,40421476010690,2014,1963,0.82,5.3
295706100489998,40421476010690,2014,1964,0.92,5.3
295706100489998,40421476010690,2014,1965,0.44,5.3
295706100489998,40421476010690,2014,1966,0.38,5.3
295706100489998,40421476010690,2014,1967,0.26,5.3
295706100489998,40421476010690,2014,1968,0.38,5.3
295706100489998,40421476010690,2014,1969,0.58,5.3
295706100489998,40421476010690,2014,1970,0.09,5.3
295706100489998,40421476010690,2014,1971,0.12,5.3
295706100489998,40421476010690,2014,1972,0.13,5.3
295706100489998,40421476010690,2014,1973,0.11,5.3
295706100489998,40421476010690,2014,1974,0.37,5.3
295706100489998,40421476010690,2014,1975,0.38,5.3
295706100489998,40421476010690,2014,1976,0.6,5.3
295706100489998,40421476010690,2014,1977,0.42,5.3
295706100489998,40421476010690,2014,1978,0.43,5.3
295706100489998,40421476010690,2014,1979,0.36,5.3
295706100489998,40421476010690,2014,1980,0.44,5.3
295706100489998,40421476010690,2014,1981,0.4,5.3
295706100489998,40421476010690,2014,1982,0.56,5.3
295706100489998,40421476010690,2014,1983,0.42,5.3
295706100489998,40421476010690,2014,1984,0.46,5.3
295706100489998,40421476010690,2014,1985,0.67,5.3
295706100489998,40421476010690,2014,1986,0.46,5.3
295706100489998,40421476010690,2014,1987,0.35,5.3
295706100489998,40421476010690,2014,1988,0.25,5.3
295706100489998,40421476010690,2014,1989,0.21,5.3
295706100489998,40421476010690,2014,1990,0.26,5.3
295706100489998,40421476010690,2014,1991,0.26,5.3
295706100489998,40421476010690,2014,1992,0.25,5.3
295706100489998,40421476010690,2014,1993,0.27,5.3
295706100489998,40421476010690,2014,1994,0.35,5.3
295706100489998,40421476010690,2014,1995,0.31,5.3
295706100489998,40421476010690,2014,1996,0.41,5.3
295706100489998,40421476010690,2014,1997,0.37,5.3
295706100489998,40421476010690,2014,1998,0.15,5.3
295706100489998,40421476010690,2014,1999,0.17,5.3
295706100489998,40421476010690,2014,2000,0.33,5.3
295706100489998,40421476010690,2014,2001,0.26,5.3
295706100489998,40421476010690,2014,2002,0.2,5.3
295706100489998,40421476010690,2014,2003,0.46,5.3
295706100489998,40421476010690,2014,2004,0.19,5.3
295706100489998,40421476010690,2014,2005,0.16,5.3
295706100489998,40421476010690,2014,2006,0.14,5.3
295706100489998,40421476010690,2014,2007,0.22,5.3
295706100489998,40421476010690,2014,2008,0.27,5.3
295706100489998,40421476010690,2014,2009,0.33,5.3
295706100489998,40421476010690,2014,2010,0.34,5.3
295706100489998,40421476010690,2014,2011,0.42,5.3
295706100489998,40421476010690,2014,2012,0.18,5.3
295706100489998,40421476010690,2014,2013,0.29,5.3
295708480489998,40418147010690,2015,1958,1.02,5.1
295708480489998,40418147010690,2015,1959,0.94,5.1
295708480489998,40418147010690,2015,1960,1.29,5.1
295708480489998,40418147010690,2015,1961,1.92,5.1
295708480489998,40418147010690,2015,1962,1.99,5.1
295708480489998,40418147010690,2015,1963,1.19,5.1
295708480489998,40418147010690,2015,1964,0.99,5.1
295708480489998,40418147010690,2015,1965,1.14,5.1
295708480489998,40418147010690,2015,1966,0.76,5.1
295708480489998,40418147010690,2015,1967,0.9,5.1
295708480489998,40418147010690,2015,1968,0.83,5.1
295708480489998,40418147010690,2015,1969,0.73,5.1
295708480489998,40418147010690,2015,1970,0.27,5.1
295708480489998,40418147010690,2015,1971,0.6,5.1
295708480489998,40418147010690,2015,1972,0.53,5.1
295708480489998,40418147010690,2015,1973,1.12,5.1
295708480489998,40418147010690,2015,1974,0.92,5.1
295708480489998,40418147010690,2015,1975,1.09,5.1
295708480489998,40418147010690,2015,1976,1.4,5.1
295708480489998,40418147010690,2015,1977,1.35,5.1
295708480489998,40418147010690,2015,1978,1.48,5.1
295708480489998,40418147010690,2015,1979,1.46,5.1
295708480489998,40418147010690,2015,1980,1.59,5.1
295708480489998,40418147010690,2015,1981,1.46,5.1
295708480489998,40418147010690,2015,1982,0.99,5.1
295708480489998,40418147010690,2015,1983,1.58,5.1
295708480489998,40418147010690,2015,1984,1.42,5.1
295708480489998,40418147010690,2015,1985,1.92,5.1
295708480489998,40418147010690,2015,1986,1.19,5.1
295708480489998,40418147010690,2015,1987,1.41,5.1
295708480489998,40418147010690,2015,1988,1.4,5.1
295708480489998,40418147010690,2015,1989,1.67,5.1
295708480489998,40418147010690,2015,1990,1.97,5.1
295708480489998,40418147010690,2015,1991,1.81,5.1
295708480489998,40418147010690,2015,1992,1.49,5.1
295708480489998,40418147010690,2015,1993,1.63,5.1
295708480489998,40418147010690,2015,1994,1.14,5.1
295708480489998,40418147010690,2015,1995,1.86,5.1
295708480489998,40418147010690,2015,1996,1.91,5.1
295708480489998,40418147010690,2015,1997,1.56,5.1
295708480489998,40418147010690,2015,1998,1.54,5.1
295708480489998,40418147010690,2015,1999,0.43,5.1
295708480489998,40418147010690,2015,2000,0.13,5.1
295708480489998,40418147010690,2015,2001,0.19,5.1
295708480489998,40418147010690,2015,2002,0.34,5.1
295708480489998,40418147010690,2015,2003,0.48,5.1
295708480489998,40418147010690,2015,2004,0.45,5.1
295708480489998,40418147010690,2015,2005,0.64,5.1
295708480489998,40418147010690,2015,2006,0.76,5.1
295708480489998,40418147010690,2015,2007,1.09,5.1
295708480489998,40418147010690,2015,2008,0.77,5.1
295708480489998,40418147010690,2015,2009,0.69,5.1
295708480489998,40418147010690,2015,2010,0.79,5.1
295708480489998,40418147010690,2015,2011,0.98,5.1
295708480489998,40418147010690,2015,2012,1.29,5.1
295708581489998,40422684010690,2015,1956,0.69,9.3
295708581489998,40422684010690,2015,1957,0.52,9.3
295708581489998,40422684010690,2015,1958,0.84,9.3
295708581489998,40422684010690,2015,1959,1.05,9.3
295708581489998,40422684010690,2015,1960,1.53,9.3
295708581489998,40422684010690,2015,1961,2.08,9.3
295708581489998,40422684010690,2015,1962,1.65,9.3
295708581489998,40422684010690,2015,1963,2.24,9.3
295708581489998,40422684010690,2015,1964,2.54,9.3
295708581489998,40422684010690,2015,1965,1.62,9.3
295708581489998,40422684010690,2015,1966,1.88,9.3
295708581489998,40422684010690,2015,1967,1.51,9.3
295708581489998,40422684010690,2015,1968,1.72,9.3
295708581489998,40422684010690,2015,1969,1.47,9.3
295708581489998,40422684010690,2015,1970,1.98,9.3
295708581489998,40422684010690,2015,1971,1.5,9.3
295708581489998,40422684010690,2015,1972,2.81,9.3
295708581489998,40422684010690,2015,1973,2.81,9.3
295708581489998,40422684010690,2015,1974,1.92,9.3
295708581489998,40422684010690,2015,1975,1.74,9.3
295708581489998,40422684010690,2015,1976,1.64,9.3
295708581489998,40422684010690,2015,1977,1.56,9.3
295708581489998,40422684010690,2015,1978,1.67,9.3
295708581489998,40422684010690,2015,1979,1.72,9.3
295708581489998,40422684010690,2015,1980,1.97,9.3
295708581489998,40422684010690,2015,1981,2.41,9.3
295708581489998,40422684010690,2015,1982,1.5,9.3
295708581489998,40422684010690,2015,1983,1.18,9.3
295708581489998,40422684010690,2015,1984,1.29,9.3
295708581489998,40422684010690,2015,1985,1.11,9.3
295708581489998,40422684010690,2015,1986,1.36,9.3
295708581489998,40422684010690,2015,1987,1.4,9.3
295708581489998,40422684010690,2015,1988,1.66,9.3
295708581489998,40422684010690,2015,1989,1.48,9.3
295708581489998,40422684010690,2015,1990,1.23,9.3
295708581489998,40422684010690,2015,1991,1.16,9.3
295708581489998,40422684010690,2015,1992,1.45,9.3
295708581489998,40422684010690,2015,1993,1.86,9.3
295708581489998,40422684010690,2015,1994,2.12,9.3
295708581489998,40422684010690,2015,1995,1.37,9.3
295708581489998,40422684010690,2015,1996,1.45,9.3
295708581489998,40422684010690,2015,1997,1.28,9.3
295708581489998,40422684010690,2015,1998,1.26,9.3
295708581489998,40422684010690,2015,1999,1.46,9.3
295708581489998,40422684010690,2015,2000,1.99,9.3
295708581489998,40422684010690,2015,2001,1.71,9.3
295708581489998,40422684010690,2015,2002,1.29,9.3
295708581489998,40422684010690,2015,2003,1.34,9.3
295708581489998,40422684010690,2015,2004,0.75,9.3
295708581489998,40422684010690,2015,2005,1.03,9.3
295708581489998,40422684010690,2015,2006,1.06,9.3
295708581489998,40422684010690,2015,2007,1.19,9.3
295708581489998,40422684010690,2015,2008,1.1,9.3
295708581489998,40422684010690,2015,2009,1.63,9.3
295708581489998,40422684010690,2015,2010,1.26,9.3
295708581489998,40422684010690,2015,2011,0.74,9.3
295708581489998,40422684010690,2015,2012,0.89,9.3
295708581489998,40422684010690,2015,2013,0.76,9.3
295708581489998,40422684010690,2015,2014,0.5,9.3
295708593489998,40422709010690,2015,1915,0.2,7.6
295708593489998,40422709010690,2015,1916,0.27,7.6
295708593489998,40422709010690,2015,1917,0.21,7.6
295708593489998,40422709010690,2015,1918,0.35,7.6
295708593489998,40422709010690,2015,1919,0.41,7.6
295708593489998,40422709010690,2015,1920,0.13,7.6
295708593489998,40422709010690,2015,1921,0.62,7.6
295708593489998,40422709010690,2015,1922,0.87,7.6
295708593489998,40422709010690,2015,1923,1.47,7.6
295708593489998,40422709010690,2015,1924,1.35,7.6
295708593489998,40422709010690,2015,1925,1.75,7.6
295708593489998,40422709010690,2015,1926,1.75,7.6
295708593489998,40422709010690,2015,1927,1.75,7.6
295708593489998,40422709010690,2015,1928,1.79,7.6
295708593489998,40422709010690,2015,1929,1.8,7.6
295708593489998,40422709010690,2015,1930,1.37,7.6
295708593489998,40422709010690,2015,1931,1.73,7.6
295708593489998,40422709010690,2015,1932,2.12,7.6
295708593489998,40422709010690,2015,1933,1.68,7.6
295708593489998,40422709010690,2015,1934,1.32,7.6
295708593489998,40422709010690,2015,1935,1.78,7.6
295708593489998,40422709010690,2015,1936,1.09,7.6
295708593489998,40422709010690,2015,1937,1.55,7.6
295708593489998,40422709010690,2015,1938,1.64,7.6
295708593489998,40422709010690,2015,1939,1.5,7.6
295708593489998,40422709010690,2015,1940,1.56,7.6
295708593489998,40422709010690,2015,1941,1.8,7.6
295708593489998,40422709010690,2015,1942,1.74,7.6
295708593489998,40422709010690,2015,1943,1.35,7.6
295708593489998,40422709010690,2015,1944,1.49,7.6
295708593489998,40422709010690,2015,1945,1.92,7.6
295708593489998,40422709010690,2015,1946,1.47,7.6
295708593489998,40422709010690,2015,1947,1.41,7.6
295708593489998,40422709010690,2015,1948,1.49,7.6
295708593489998,40422709010690,2015,1949,1.64,7.6
295708593489998,40422709010690,2015,1950,2.06,7.6
295708593489998,40422709010690,2015,1951,1.78,7.6
295708593489998,40422709010690,2015,1952,1.62,7.6
295708593489998,40422709010690,2015,1953,1.41,7.6
295708593489998,40422709010690,2015,1954,1.51,7.6
295708593489998,40422709010690,2015,1955,1.15,7.6
295708593489998,40422709010690,2015,1956,1.1,7.6
295708593489998,40422709010690,2015,1957,1.21,7.6
295708593489998,40422709010690,2015,1958,0.86,7.6
295708593489998,40422709010690,2015,1959,0.87,7.6
295708593489998,40422709010690,2015,1960,0.82,7.6
295708593489998,40422709010690,2015,1961,0.78,7.6
295708593489998,40422709010690,2015,1962,0.75,7.6
295708593489998,40422709010690,2015,1963,1.02,7.6
295708593489998,40422709010690,2015,1964,0.83,7.6
295708593489998,40422709010690,2015,1965,1.05,7.6
295708593489998,40422709010690,2015,1966,1.07,7.6
295708593489998,40422709010690,2015,1967,1.11,7.6
295708593489998,40422709010690,2015,1968,0.79,7.6
295708593489998,40422709010690,2015,1969,0.78,7.6
295708593489998,40422709010690,2015,1970,0.73,7.6
295708593489998,40422709010690,2015,1971,0.68,7.6
295708593489998,40422709010690,2015,1972,1.23,7.6
295708593489998,40422709010690,2015,1973,1.34,7.6
295708593489998,40422709010690,2015,1974,1.26,7.6
295708593489998,40422709010690,2015,1975,1.58,7.6
295708593489998,40422709010690,2015,1976,1.21,7.6
295708593489998,40422709010690,2015,1977,0.78,7.6
295708593489998,40422709010690,2015,1978,0.99,7.6
295708593489998,40422709010690,2015,1979,1.15,7.6
295708593489998,40422709010690,2015,1980,1.72,7.6
295708593489998,40422709010690,2015,1981,1.3,7.6
295708593489998,40422709010690,2015,1982,0.96,7.6
295708593489998,40422709010690,2015,1983,1.02,7.6
295708593489998,40422709010690,2015,1984,0.92,7.6
295708593489998,40422709010690,2015,1985,0.33,7.6
295708593489998,40422709010690,2015,1986,0.44,7.6
295708593489998,40422709010690,2015,1987,0.49,7.6
295708593489998,40422709010690,2015,1988,0.47,7.6
295708593489998,40422709010690,2015,1989,0.45,7.6
295708593489998,40422709010690,2015,1990,0.17,7.6
295708593489998,40422709010690,2015,1991,0.14,7.6
295708593489998,40422709010690,2015,1992,0.19,7.6
295708593489998,40422709010690,2015,1993,0.27,7.6
295708593489998,40422709010690,2015,1994,0.33,7.6
295708593489998,40422709010690,2015,1995,0.31,7.6
295708593489998,40422709010690,2015,1996,0.44,7.6
295708593489998,40422709010690,2015,1997,0.53,7.6
295708593489998,40422709010690,2015,1998,0.73,7.6
295708593489998,40422709010690,2015,1999,0.64,7.6
295708593489998,40422709010690,2015,2000,0.92,7.6
295708593489998,40422709010690,2015,2001,1.06,7.6
295708593489998,40422709010690,2015,2002,1.05,7.6
295708593489998,40422709010690,2015,2003,0.87,7.6
295708593489998,40422709010690,2015,2004,0.81,7.6
295708593489998,40422709010690,2015,2005,1.1,7.6
295708593489998,40422709010690,2015,2006,1.16,7.6
295708593489998,40422709010690,2015,2007,0.82,7.6
295708593489998,40422709010690,2015,2008,0.82,7.6
295708593489998,40422709010690,2015,2009,0.59,7.6
295708593489998,40422709010690,2015,2010,0.47,7.6
295708593489998,40422709010690,2015,2011,0.59,7.6
295708593489998,40422709010690,2015,2012,0.63,7.6
295708593489998,40422709010690,2015,2013,0.6,7.6
295708593489998,40422709010690,2015,2014,0.44,7.6
295711309489998,11806586010690,2016,1923,1.09,8
295711309489998,11806586010690,2016,1924,1.04,8
295711309489998,11806586010690,2016,1925,1.15,8
295711309489998,11806586010690,2016,1926,1.47,8
295711309489998,11806586010690,2016,1927,1.16,8
295711309489998,11806586010690,2016,1928,1.36,8
295711309489998,11806586010690,2016,1929,1.2,8
295711309489998,11806586010690,2016,1930,1.4,8
295711309489998,11806586010690,2016,1931,1.25,8
295711309489998,11806586010690,2016,1932,0.96,8
295711309489998,11806586010690,2016,1933,1.24,8
295711309489998,11806586010690,2016,1934,1.3,8
295711309489998,11806586010690,2016,1935,0.74,8
295711309489998,11806586010690,2016,1936,0.83,8
295711309489998,11806586010690,2016,1937,0.75,8
295711309489998,11806586010690,2016,1938,0.83,8
295711309489998,11806586010690,2016,1939,0.91,8
295711309489998,11806586010690,2016,1940,0.68,8
295711309489998,11806586010690,2016,1941,0.94,8
295711309489998,11806586010690,2016,1942,0.67,8
295711309489998,11806586010690,2016,1943,0.37,8
295711309489998,11806586010690,2016,1944,0.69,8
295711309489998,11806586010690,2016,1945,0.73,8
295711309489998,11806586010690,2016,1946,1.12,8
295711309489998,11806586010690,2016,1947,0.93,8
295711309489998,11806586010690,2016,1948,0.85,8
295711309489998,11806586010690,2016,1949,0.72,8
295711309489998,11806586010690,2016,1950,0.8,8
295711309489998,11806586010690,2016,1951,0.93,8
295711309489998,11806586010690,2016,1952,0.91,8
295711309489998,11806586010690,2016,1953,0.67,8
295711309489998,11806586010690,2016,1954,0.85,8
295711309489998,11806586010690,2016,1955,1.09,8
295711309489998,11806586010690,2016,1956,1.05,8
295711309489998,11806586010690,2016,1957,1.28,8
295711309489998,11806586010690,2016,1958,1.05,8
295711309489998,11806586010690,2016,1959,1.09,8
295711309489998,11806586010690,2016,1960,0.66,8
295711309489998,11806586010690,2016,1961,0.74,8
295711309489998,11806586010690,2016,1962,0.88,8
295711309489998,11806586010690,2016,1963,1.23,8
295711309489998,11806586010690,2016,1964,1.09,8
295711309489998,11806586010690,2016,1965,0.93,8
295711309489998,11806586010690,2016,1966,1.31,8
295711309489998,11806586010690,2016,1967,0.96,8
295711309489998,11806586010690,2016,1968,1.06,8
295711309489998,11806586010690,2016,1969,1.29,8
295711309489998,11806586010690,2016,1970,1.04,8
295711309489998,11806586010690,2016,1971,1.24,8
295711309489998,11806586010690,2016,1972,1.06,8
295711309489998,11806586010690,2016,1973,0.96,8
295711309489998,11806586010690,2016,1974,0.82,8
295711309489998,11806586010690,2016,1975,0.82,8
295711309489998,11806586010690,2016,1976,0.85,8
295711309489998,11806586010690,2016,1977,0.94,8
295711309489998,11806586010690,2016,1978,0.78,8
295711309489998,11806586010690,2016,1979,0.83,8
295711309489998,11806586010690,2016,1980,1.09,8
295711309489998,11806586010690,2016,1981,1.34,8
295711309489998,11806586010690,2016,1982,0.96,8
295711309489998,11806586010690,2016,1983,0.97,8
295711309489998,11806586010690,2016,1984,0.85,8
295711309489998,11806586010690,2016,1985,0.69,8
295711309489998,11806586010690,2016,1986,0.85,8
295711309489998,11806586010690,2016,1987,1.06,8
295711309489998,11806586010690,2016,1988,0.78,8
295711309489998,11806586010690,2016,1989,0.55,8
295711309489998,11806586010690,2016,1990,0.8,8
295711309489998,11806586010690,2016,1991,0.75,8
295711309489998,11806586010690,2016,1992,1.12,8
295711309489998,11806586010690,2016,1993,1.28,8
295711309489998,11806586010690,2016,1994,1.08,8
295711309489998,11806586010690,2016,1995,1.12,8
295711309489998,11806586010690,2016,1996,1.1,8
295711309489998,11806586010690,2016,1997,0.97,8
295711309489998,11806586010690,2016,1998,1.07,8
295711309489998,11806586010690,2016,1999,1.04,8
295711309489998,11806586010690,2016,2000,0.99,8
295711309489998,11806586010690,2016,2001,0.86,8
295711309489998,11806586010690,2016,2002,0.71,8
295711309489998,11806586010690,2016,2003,0.82,8
295711309489998,11806586010690,2016,2004,0.5,8
295711309489998,11806586010690,2016,2005,0.42,8
295711309489998,11806586010690,2016,2006,0.48,8
295711309489998,11806586010690,2016,2007,0.2,8
295711309489998,11806586010690,2016,2008,0.12,8
295711309489998,11806586010690,2016,2009,0.3,8
295711309489998,11806586010690,2016,2010,0.39,8
295711309489998,11806586010690,2016,2011,0.47,8
295711309489998,11806586010690,2016,2012,0.5,8
295711309489998,11806586010690,2016,2013,0.42,8
295711309489998,11806586010690,2016,2014,0.82,8
295711309489998,11806586010690,2016,2015,0.95,8
295711309489998,11806586010690,2016,2016,0.81,8
295711726489998,40421473010690,2016,1951,2.33,10.3
295711726489998,40421473010690,2016,1952,2.14,10.3
295711726489998,40421473010690,2016,1953,1.64,10.3
295711726489998,40421473010690,2016,1954,1.36,10.3
295711726489998,40421473010690,2016,1955,1.46,10.3
295711726489998,40421473010690,2016,1956,1.15,10.3
295711726489998,40421473010690,2016,1957,0.89,10.3
295711726489998,40421473010690,2016,1958,1.21,10.3
295711726489998,40421473010690,2016,1959,1.12,10.3
295711726489998,40421473010690,2016,1960,1.43,10.3
295711726489998,40421473010690,2016,1961,1.39,10.3
295711726489998,40421473010690,2016,1962,1.18,10.3
295711726489998,40421473010690,2016,1963,1.18,10.3
295711726489998,40421473010690,2016,1964,1.32,10.3
295711726489998,40421473010690,2016,1965,1.17,10.3
295711726489998,40421473010690,2016,1966,1.39,10.3
