TRE_CN,PLOT_CN,Year,RW
295705564489998,40406874010690,1988,2.12
295705564489998,40406874010690,1989,1.46
295705564489998,40406874010690,1990,1.59
295705564489998,40406874010690,1991,1.83
295705564489998,40406874010690,1992,1.62
295705564489998,40406874010690,1993,1.54
295705564489998,40406874010690,1994,1.69
295705564489998,40406874010690,1995,1.8
295705564489998,40406874010690,1996,1.24
295705564489998,40406874010690,1997,1.55
295705564489998,40406874010690,1998,1.23
295705564489998,40406874010690,1999,1.67
295705564489998,40406874010690,2000,1.25
295705564489998,40406874010690,2001,1.35
295705564489998,40406874010690,2002,1.25
295705564489998,40406874010690,2003,1.3
295705564489998,40406874010690,2004,1.05
295705564489998,40406874010690,2005,0.96
295705564489998,40406874010690,2006,0.88
295705564489998,40406874010690,2007,0.89
295705564489998,40406874010690,2008,1.13
295705564489998,40406874010690,2009,1.08
295705564489998,40406874010690,2010,0.97
295705564489998,40406874010690,2011,0.77
295705564489998,40406874010690,2012,0.86
295705565489998,40406874010690,1955,1.25
295705565489998,40406874010690,1956,1.19
295705565489998,40406874010690,1957,1.4
295705565489998,40406874010690,1958,0.94
295705565489998,40406874010690,1959,1.01
295705565489998,40406874010690,1960,1.32
295705565489998,40406874010690,1961,1.01
295705565489998,40406874010690,1962,0.96
295705565489998,40406874010690,1963,0.8
295705565489998,40406874010690,1964,1.11
295705565489998,40406874010690,1965,0.47
295705565489998,40406874010690,1966,0.37
295705565489998,40406874010690,1967,0.62
295705565489998,40406874010690,1968,0.58
295705565489998,40406874010690,1969,0.33
295705565489998,40406874010690,1970,0.38
295705565489998,40406874010690,1971,0.47
295705565489998,40406874010690,1972,0.47
295705565489998,40406874010690,1973,0.37
295705565489998,40406874010690,1974,0.49
295705565489998,40406874010690,1975,0.41
295705565489998,40406874010690,1976,0.45
295705565489998,40406874010690,1977,0.41
295705565489998,40406874010690,1978,0.57
295705565489998,40406874010690,1979,0.45
295705565489998,40406874010690,1980,0.57
295705565489998,40406874010690,1981,0.57
295705565489998,40406874010690,1982,0.76
295705565489998,40406874010690,1983,0.51
295705565489998,40406874010690,1984,0.68
295705565489998,40406874010690,1985,0.78
295705565489998,40406874010690,1986,0.99
295705565489998,40406874010690,1987,0.98
295705565489998,40406874010690,1988,0.75
295705565489998,40406874010690,1989,0.51
295705565489998,40406874010690,1990,0.72
295705565489998,40406874010690,1991,0.59
295705565489998,40406874010690,1992,0.61
295705565489998,40406874010690,1993,0.64
295705565489998,40406874010690,1994,0.55
295705565489998,40406874010690,1995,0.42
295705565489998,40406874010690,1996,0.22
295705565489998,40406874010690,1997,0.42
295705565489998,40406874010690,1998,0.51
295705565489998,40406874010690,1999,0.37
295705565489998,40406874010690,2000,0.33
295705565489998,40406874010690,2001,0.33
295705565489998,40406874010690,2002,0.31
295705565489998,40406874010690,2003,0.29
295705565489998,40406874010690,2004,0.19
295705565489998,40406874010690,2005,0.25
295705565489998,40406874010690,2006,0.25
295705565489998,40406874010690,2007,0.23
295705565489998,40406874010690,2008,0.21
295705565489998,40406874010690,2009,0.16
295705565489998,40406874010690,2010,0.12
295705565489998,40406874010690,2011,0.14
295705565489998,40406874010690,2012,0.2
295705618489998,40407564010690,1951,1.51
295705618489998,40407564010690,1952,1.32
295705618489998,40407564010690,1953,1.7
295705618489998,40407564010690,1954,1.97
295705618489998,40407564010690,1955,1.61
295705618489998,40407564010690,1956,1.93
295705618489998,40407564010690,1957,2.49
295705618489998,40407564010690,1958,2.93
295705618489998,40407564010690,1959,2.35
295705618489998,40407564010690,1960,2.32
295705618489998,40407564010690,1961,2.94
295705618489998,40407564010690,1962,2.12
295705618489998,40407564010690,1963,2.43
295705618489998,40407564010690,1964,2.4
295705618489998,40407564010690,1965,1.67
295705618489998,40407564010690,1966,1.47
295705618489998,40407564010690,1967,1.82
295705618489998,40407564010690,1968,1.25
295705618489998,40407564010690,1969,1.13
295705618489998,40407564010690,1970,1.55
295705618489998,40407564010690,1971,0.84
295705618489998,40407564010690,1972,1.09
295705618489998,40407564010690,1973,1.17
295705618489998,40407564010690,1974,1.78
295705618489998,40407564010690,1975,1.84
295705618489998,40407564010690,1976,1.6
295705618489998,40407564010690,1977,2.02
295705618489998,40407564010690,1978,1.86
295705618489998,40407564010690,1979,1.33
295705618489998,40407564010690,1980,1.6
295705618489998,40407564010690,1981,1.79
295705618489998,40407564010690,1982,1.54
295705618489998,40407564010690,1983,1.23
295705618489998,40407564010690,1984,1.38
295705618489998,40407564010690,1985,1.26
295705618489998,40407564010690,1986,1.06
295705618489998,40407564010690,1987,1.14
295705618489998,40407564010690,1988,1.65
295705618489998,40407564010690,1989,0.97
295705618489998,40407564010690,1990,1
295705618489998,40407564010690,1991,1.4
295705618489998,40407564010690,1992,1.02
295705618489998,40407564010690,1993,0.92
295705618489998,40407564010690,1994,1.19
295705618489998,40407564010690,1995,1.07
295705618489998,40407564010690,1996,0.9
295705618489998,40407564010690,1997,1.38
295705618489998,40407564010690,1998,1.63
295705618489998,40407564010690,1999,1.62
295705618489998,40407564010690,2000,1.61
295705618489998,40407564010690,2001,1.33
295705618489998,40407564010690,2002,1.37
295705618489998,40407564010690,2003,1.79
295705618489998,40407564010690,2004,1.19
295705618489998,40407564010690,2005,1.45
295705618489998,40407564010690,2006,1.45
295705618489998,40407564010690,2007,1.08
295705618489998,40407564010690,2008,0.99
295705618489998,40407564010690,2009,0.91
295705618489998,40407564010690,2010,0.97
295705618489998,40407564010690,2011,0.88
295705618489998,40407564010690,2012,1.26
295705619489998,40407564010690,1947,0.89
295705619489998,40407564010690,1948,0.61
295705619489998,40407564010690,1949,0.41
295705619489998,40407564010690,1950,0.45
295705619489998,40407564010690,1951,0.38
295705619489998,40407564010690,1952,0.42
295705619489998,40407564010690,1953,0.5
295705619489998,40407564010690,1954,0.98
295705619489998,40407564010690,1955,1.07
295705619489998,40407564010690,1956,0.8
295705619489998,40407564010690,1957,1.01
295705619489998,40407564010690,1958,1.19
295705619489998,40407564010690,1959,0.84
295705619489998,40407564010690,1960,1.09
295705619489998,40407564010690,1961,1.15
295705619489998,40407564010690,1962,1.39
295705619489998,40407564010690,1963,1.24
295705619489998,40407564010690,1964,1.13
295705619489998,40407564010690,1965,1.41
295705619489998,40407564010690,1966,1.36
295705619489998,40407564010690,1967,1.52
295705619489998,40407564010690,1968,1.2
295705619489998,40407564010690,1969,1.1
295705619489998,40407564010690,1970,1.34
295705619489998,40407564010690,1971,0.82
295705619489998,40407564010690,1972,0.87
295705619489998,40407564010690,1973,1.3
295705619489998,40407564010690,1974,1.45
295705619489998,40407564010690,1975,1
295705619489998,40407564010690,1976,1.2
295705619489998,40407564010690,1977,1.03
295705619489998,40407564010690,1978,1.19
295705619489998,40407564010690,1979,0.82
295705619489998,40407564010690,1980,0.93
295705619489998,40407564010690,1981,0.96
295705619489998,40407564010690,1982,1.07
295705619489998,40407564010690,1983,0.93
295705619489998,40407564010690,1984,0.98
295705619489998,40407564010690,1985,0.83
295705619489998,40407564010690,1986,1.06
295705619489998,40407564010690,1987,1.07
295705619489998,40407564010690,1988,1.2
295705619489998,40407564010690,1989,0.7
295705619489998,40407564010690,1990,0.88
295705619489998,40407564010690,1991,0.86
295705619489998,40407564010690,1992,1.01
295705619489998,40407564010690,1993,1.18
295705619489998,40407564010690,1994,1.08
295705619489998,40407564010690,1995,1.05
295705619489998,40407564010690,1996,1.03
295705619489998,40407564010690,1997,1.17
295705619489998,40407564010690,1998,1.29
295705619489998,40407564010690,1999,1.07
295705619489998,40407564010690,2000,1.09
295705619489998,40407564010690,2001,0.9
295705619489998,40407564010690,2002,1.01
295705619489998,40407564010690,2003,0.67
295705619489998,40407564010690,2004,0.79
295705619489998,40407564010690,2005,0.89
295705619489998,40407564010690,2006,1.03
295705619489998,40407564010690,2007,0.73
295705619489998,40407564010690,2008,1.03
295705619489998,40407564010690,2009,0.97
295705619489998,40407564010690,2010,0.91
295705619489998,40407564010690,2011,1
295705619489998,40407564010690,2012,0.97
295705627489998,40407634010690,1793,1.71
295705627489998,40407634010690,1794,1.36
295705627489998,40407634010690,1795,1.25
295705627489998,40407634010690,1796,1.08
295705627489998,40407634010690,1797,1.23
295705627489998,40407634010690,1798,1.52
295705627489998,40407634010690,1799,1.31
295705627489998,40407634010690,1800,1.07
295705627489998,40407634010690,1801,1.67
295705627489998,40407634010690,1802,1.52
295705627489998,40407634010690,1803,1.05
295705627489998,40407634010690,1804,0.88
295705627489998,40407634010690,1805,1
295705627489998,40407634010690,1806,0.55
295705627489998,40407634010690,1807,0.53
295705627489998,40407634010690,1808,0.87
295705627489998,40407634010690,1809,0.69
295705627489998,40407634010690,1810,0.28
295705627489998,40407634010690,1811,0.13
295705627489998,40407634010690,1812,0.24
295705627489998,40407634010690,1813,0.29
295705627489998,40407634010690,1814,0.25
295705627489998,40407634010690,1815,0.42
295705627489998,40407634010690,1816,0.22
295705627489998,40407634010690,1817,0.22
295705627489998,40407634010690,1818,0.18
295705627489998,40407634010690,1819,0.2
295705627489998,40407634010690,1820,0.2
295705627489998,40407634010690,1821,0.14
295705627489998,40407634010690,1822,0.19
295705627489998,40407634010690,1823,0.16
295705627489998,40407634010690,1824,0.17
295705627489998,40407634010690,1825,0.26
295705627489998,40407634010690,1826,0.26
295705627489998,40407634010690,1827,0.31
295705627489998,40407634010690,1828,0.38
295705627489998,40407634010690,1829,0.33
295705627489998,40407634010690,1830,0.24
295705627489998,40407634010690,1831,0.37
295705627489998,40407634010690,1832,0.35
295705627489998,40407634010690,1833,0.49
295705627489998,40407634010690,1834,0.57
295705627489998,40407634010690,1835,0.51
295705627489998,40407634010690,1836,0.62
295705627489998,40407634010690,1837,0.54
295705627489998,40407634010690,1838,0.6
295705627489998,40407634010690,1839,0.41
295705627489998,40407634010690,1840,0.5
295705627489998,40407634010690,1841,0.6
295705627489998,40407634010690,1842,0.36
295705627489998,40407634010690,1843,0.49
295705627489998,40407634010690,1844,0.43
295705627489998,40407634010690,1845,0.55
295705627489998,40407634010690,1846,0.42
295705627489998,40407634010690,1847,0.32
295705627489998,40407634010690,1848,0.35
295705627489998,40407634010690,1849,0.44
295705627489998,40407634010690,1850,0.43
295705627489998,40407634010690,1851,0.39
295705627489998,40407634010690,1852,0.43
295705627489998,40407634010690,1853,0.39
295705627489998,40407634010690,1854,0.46
295705627489998,40407634010690,1855,0.48
295705627489998,40407634010690,1856,0.43
295705627489998,40407634010690,1857,0.56
295705627489998,40407634010690,1858,0.48
295705627489998,40407634010690,1859,0.45
295705627489998,40407634010690,1860,0.56
295705627489998,40407634010690,1861,0.48
295705627489998,40407634010690,1862,0.32
295705627489998,40407634010690,1863,1.2
295705627489998,40407634010690,1864,0.8
295705627489998,40407634010690,1865,0.89
295705627489998,40407634010690,1866,0.87
295705627489998,40407634010690,1867,1.25
295705627489998,40407634010690,1868,1.72
295705627489998,40407634010690,1869,1.49
295705627489998,40407634010690,1870,1.19
295705627489998,40407634010690,1871,1.01
295705627489998,40407634010690,1872,1.01
295705627489998,40407634010690,1873,0.89
295705627489998,40407634010690,1874,0.95
295705627489998,40407634010690,1875,0.72
295705627489998,40407634010690,1876,0.58
295705627489998,40407634010690,1877,0.51
295705627489998,40407634010690,1878,0.58
295705627489998,40407634010690,1879,0.52
295705627489998,40407634010690,1880,0.32
295705627489998,40407634010690,1881,0.44
295705627489998,40407634010690,1882,0.38
295705627489998,40407634010690,1883,0.25
295705627489998,40407634010690,1884,0.3
295705627489998,40407634010690,1885,0.3
295705627489998,40407634010690,1886,0.29
295705627489998,40407634010690,1887,0.4
295705627489998,40407634010690,1888,0.35
295705627489998,40407634010690,1889,0.35
295705627489998,40407634010690,1890,0.21
295705627489998,40407634010690,1891,0.25
295705627489998,40407634010690,1892,0.23
295705627489998,40407634010690,1893,0.19
295705627489998,40407634010690,1894,0.26
295705627489998,40407634010690,1895,0.24
295705627489998,40407634010690,1896,0.22
295705627489998,40407634010690,1897,0.3
295705627489998,40407634010690,1898,0.22
295705627489998,40407634010690,1899,0.23
295705627489998,40407634010690,1900,0.2
295705627489998,40407634010690,1901,0.29
295705627489998,40407634010690,1902,0.19
295705627489998,40407634010690,1903,0.2
295705627489998,40407634010690,1904,0.18
295705627489998,40407634010690,1905,0.18
295705627489998,40407634010690,1906,0.24
295705627489998,40407634010690,1907,0.21
295705627489998,40407634010690,1908,0.2
295705627489998,40407634010690,1909,0.21
295705627489998,40407634010690,1910,0.25
295705627489998,40407634010690,1911,0.25
295705627489998,40407634010690,1912,0.25
295705627489998,40407634010690,1913,0.31
295705627489998,40407634010690,1914,0.22
295705627489998,40407634010690,1915,0.26
295705627489998,40407634010690,1916,0.24
295705627489998,40407634010690,1917,0.21
295705627489998,40407634010690,1918,0.23
295705627489998,40407634010690,1919,0.17
295705627489998,40407634010690,1920,0.15
295705627489998,40407634010690,1921,0.13
295705627489998,40407634010690,1922,0.14
295705627489998,40407634010690,1923,0.2
295705627489998,40407634010690,1924,0.14
295705627489998,40407634010690,1925,0.15
295705627489998,40407634010690,1926,0.15
295705627489998,40407634010690,1927,0.26
295705627489998,40407634010690,1928,0.26
295705627489998,40407634010690,1929,0.17
295705627489998,40407634010690,1930,0.29
295705627489998,40407634010690,1931,0.35
295705627489998,40407634010690,1932,0.36
295705627489998,40407634010690,1933,0.28
295705627489998,40407634010690,1934,0.21
295705627489998,40407634010690,1935,0.18
295705627489998,40407634010690,1936,0.15
295705627489998,40407634010690,1937,0.19
295705627489998,40407634010690,1938,0.24
295705627489998,40407634010690,1939,0.22
295705627489998,40407634010690,1940,0.24
295705627489998,40407634010690,1941,0.23
295705627489998,40407634010690,1942,0.27
295705627489998,40407634010690,1943,0.2
295705627489998,40407634010690,1944,0.21
295705627489998,40407634010690,1945,0.24
295705627489998,40407634010690,1946,0.21
295705627489998,40407634010690,1947,0.28
295705627489998,40407634010690,1948,0.33
295705627489998,40407634010690,1949,0.27
295705627489998,40407634010690,1950,0.29
295705627489998,40407634010690,1951,0.18
295705627489998,40407634010690,1952,0.33
295705627489998,40407634010690,1953,0.23
295705627489998,40407634010690,1954,0.29
295705627489998,40407634010690,1955,0.21
295705627489998,40407634010690,1956,0.2
295705627489998,40407634010690,1957,0.16
295705627489998,40407634010690,1958,0.17
295705627489998,40407634010690,1959,0.21
295705627489998,40407634010690,1960,0.19
295705627489998,40407634010690,1961,0.2
295705627489998,40407634010690,1962,0.26
295705627489998,40407634010690,1963,0.24
295705627489998,40407634010690,1964,0.18
295705627489998,40407634010690,1965,0.27
295705627489998,40407634010690,1966,0.22
295705627489998,40407634010690,1967,0.25
295705627489998,40407634010690,1968,0.16
295705627489998,40407634010690,1969,0.2
295705627489998,40407634010690,1970,0.19
295705627489998,40407634010690,1971,0.18
295705627489998,40407634010690,1972,0.15
295705627489998,40407634010690,1973,0.24
295705627489998,40407634010690,1974,0.17
295705627489998,40407634010690,1975,0.17
295705627489998,40407634010690,1976,0.16
295705627489998,40407634010690,1977,0.16
295705627489998,40407634010690,1978,0.18
295705627489998,40407634010690,1979,0.14
295705627489998,40407634010690,1980,0.22
295705627489998,40407634010690,1981,0.22
295705627489998,40407634010690,1982,0.19
295705627489998,40407634010690,1983,0.18
295705627489998,40407634010690,1984,0.17
295705627489998,40407634010690,1985,0.17
295705627489998,40407634010690,1986,0.3
295705627489998,40407634010690,1987,0.25
295705627489998,40407634010690,1988,0.2
295705627489998,40407634010690,1989,0.1
295705627489998,40407634010690,1990,0.11
295705627489998,40407634010690,1991,0.12
295705627489998,40407634010690,1992,0.12
295705627489998,40407634010690,1993,0.16
295705627489998,40407634010690,1994,0.16
295705627489998,40407634010690,1995,0.09
295705627489998,40407634010690,1996,0.13
295705627489998,40407634010690,1997,0.08
295705627489998,40407634010690,1998,0.11
295705627489998,40407634010690,1999,0.13
295705627489998,40407634010690,2000,0.11
295705627489998,40407634010690,2001,0.21
295705627489998,40407634010690,2002,0.09
295705627489998,40407634010690,2003,0.09
295705627489998,40407634010690,2004,0.1
295705627489998,40407634010690,2005,0.09
295705627489998,40407634010690,2006,0.11
295705627489998,40407634010690,2007,0.08
295705627489998,40407634010690,2008,0.11
295705627489998,40407634010690,2009,0.13
295705627489998,40407634010690,2010,0.08
295705627489998,40407634010690,2011,0.11
295705627489998,40407634010690,2012,0.08
295705646489998,40407655010690,1927,0.52
295705646489998,40407655010690,1928,1.39
295705646489998,40407655010690,1929,1.21
295705646489998,40407655010690,1930,1.57
295705646489998,40407655010690,1931,1.18
295705646489998,40407655010690,1932,1.55
295705646489998,40407655010690,1933,1.41
295705646489998,40407655010690,1934,1.63
295705646489998,40407655010690,1935,1.46
295705646489998,40407655010690,1936,1.1
295705646489998,40407655010690,1937,1.2
295705646489998,40407655010690,1938,1.15
295705646489998,40407655010690,1939,1.51
295705646489998,40407655010690,1940,1.48
295705646489998,40407655010690,1941,1.6
295705646489998,40407655010690,1942,1.26
295705646489998,40407655010690,1943,1.41
295705646489998,40407655010690,1944,1.43
295705646489998,40407655010690,1945,1.28
295705646489998,40407655010690,1946,1.25
295705646489998,40407655010690,1947,1.32
295705646489998,40407655010690,1948,1.33
295705646489998,40407655010690,1949,1.33
295705646489998,40407655010690,1950,1.39
295705646489998,40407655010690,1951,1.26
295705646489998,40407655010690,1952,1.48
295705646489998,40407655010690,1953,1.16
295705646489998,40407655010690,1954,1.73
295705646489998,40407655010690,1955,1.37
295705646489998,40407655010690,1956,1.25
295705646489998,40407655010690,1957,1.65
295705646489998,40407655010690,1958,1.59
295705646489998,40407655010690,1959,1.69
295705646489998,40407655010690,1960,1.35
295705646489998,40407655010690,1961,1.29
295705646489998,40407655010690,1962,1.66
295705646489998,40407655010690,1963,1.71
295705646489998,40407655010690,1964,1.72
295705646489998,40407655010690,1965,1.52
295705646489998,40407655010690,1966,1.67
295705646489998,40407655010690,1967,1.82
295705646489998,40407655010690,1968,1.46
295705646489998,40407655010690,1969,1.89
295705646489998,40407655010690,1970,1.69
295705646489998,40407655010690,1971,1.35
295705646489998,40407655010690,1972,1.74
295705646489998,40407655010690,1973,1.75
295705646489998,40407655010690,1974,2.06
295705646489998,40407655010690,1975,1.98
295705646489998,40407655010690,1976,1.53
295705646489998,40407655010690,1977,1.32
295705646489998,40407655010690,1978,1.44
295705646489998,40407655010690,1979,2.37
295705646489998,40407655010690,1980,2.01
295705646489998,40407655010690,1981,1.75
295705646489998,40407655010690,1982,1.78
295705646489998,40407655010690,1983,1.87
295705646489998,40407655010690,1984,1.69
295705646489998,40407655010690,1985,1.46
295705646489998,40407655010690,1986,2.46
295705646489998,40407655010690,1987,2.6
295705646489998,40407655010690,1988,2.02
295705646489998,40407655010690,1989,1.9
295705646489998,40407655010690,1990,1.71
295705646489998,40407655010690,1991,1.76
295705646489998,40407655010690,1992,1.94
295705646489998,40407655010690,1993,1.82
295705646489998,40407655010690,1994,1.73
295705646489998,40407655010690,1995,1.84
295705646489998,40407655010690,1996,2.65
295705646489998,40407655010690,1997,3.44
295705646489998,40407655010690,1998,3.4
295705646489998,40407655010690,1999,2.49
295705646489998,40407655010690,2000,1.88
295705646489998,40407655010690,2001,1.06
295705646489998,40407655010690,2002,1.01
295705646489998,40407655010690,2003,1.05
295705646489998,40407655010690,2004,0.96
295705646489998,40407655010690,2005,0.93
295705646489998,40407655010690,2006,1.14
295705646489998,40407655010690,2007,1.06
295705646489998,40407655010690,2008,1.4
295705646489998,40407655010690,2009,1.24
295705646489998,40407655010690,2010,1.34
295705646489998,40407655010690,2011,2.17
295705646489998,40407655010690,2012,2.37
295705730489998,40405776010690,1912,0.81
295705730489998,40405776010690,1913,1.4
295705730489998,40405776010690,1914,1.96
295705730489998,40405776010690,1915,1.04
295705730489998,40405776010690,1916,0.84
295705730489998,40405776010690,1917,0.46
295705730489998,40405776010690,1918,0.79
295705730489998,40405776010690,1919,0.72
295705730489998,40405776010690,1920,1.2
295705730489998,40405776010690,1921,1.04
295705730489998,40405776010690,1922,1.05
295705730489998,40405776010690,1923,0.99
295705730489998,40405776010690,1924,1.05
295705730489998,40405776010690,1925,1.06
295705730489998,40405776010690,1926,1.59
295705730489998,40405776010690,1927,1.19
295705730489998,40405776010690,1928,1.29
295705730489998,40405776010690,1929,1.06
295705730489998,40405776010690,1930,1
295705730489998,40405776010690,1931,0.76
295705730489998,40405776010690,1932,1.07
295705730489998,40405776010690,1933,1.03
295705730489998,40405776010690,1934,0.89
295705730489998,40405776010690,1935,0.99
295705730489998,40405776010690,1936,0.84
295705730489998,40405776010690,1937,1.1
295705730489998,40405776010690,1938,1.46
295705730489998,40405776010690,1939,1.14
295705730489998,40405776010690,1940,1.34
295705730489998,40405776010690,1941,1.07
295705730489998,40405776010690,1942,0.92
295705730489998,40405776010690,1943,0.49
295705730489998,40405776010690,1944,0.77
295705730489998,40405776010690,1945,0.83
295705730489998,40405776010690,1946,0.98
295705730489998,40405776010690,1947,0.9
295705730489998,40405776010690,1948,1.32
295705730489998,40405776010690,1949,1.15
295705730489998,40405776010690,1950,0.9
295705730489998,40405776010690,1951,1
295705730489998,40405776010690,1952,1.32
295705730489998,40405776010690,1953,1
295705730489998,40405776010690,1954,0.5
295705730489998,40405776010690,1955,1.03
295705730489998,40405776010690,1956,0.74
295705730489998,40405776010690,1957,0.73
295705730489998,40405776010690,1958,0.64
295705730489998,40405776010690,1959,1.02
295705730489998,40405776010690,1960,0.66
295705730489998,40405776010690,1961,0.63
295705730489998,40405776010690,1962,0.75
295705730489998,40405776010690,1963,0.61
295705730489998,40405776010690,1964,0.74
295705730489998,40405776010690,1965,0.52
295705730489998,40405776010690,1966,0.68
295705730489998,40405776010690,1967,0.76
295705730489998,40405776010690,1968,0.71
295705730489998,40405776010690,1969,0.79
295705730489998,40405776010690,1970,0.61
295705730489998,40405776010690,1971,0.49
295705730489998,40405776010690,1972,0.67
295705730489998,40405776010690,1973,0.77
295705730489998,40405776010690,1974,0.8
295705730489998,40405776010690,1975,0.65
295705730489998,40405776010690,1976,0.57
295705730489998,40405776010690,1977,0.54
295705730489998,40405776010690,1978,0.75
295705730489998,40405776010690,1979,0.55
295705730489998,40405776010690,1980,0.76
295705730489998,40405776010690,1981,0.8
295705730489998,40405776010690,1982,1.04
295705730489998,40405776010690,1983,0.55
295705730489998,40405776010690,1984,0.82
295705730489998,40405776010690,1985,0.75
295705730489998,40405776010690,1986,0.51
295705730489998,40405776010690,1987,0.64
295705730489998,40405776010690,1988,0.63
295705730489998,40405776010690,1989,0.25
295705730489998,40405776010690,1990,0.32
295705730489998,40405776010690,1991,0.45
295705730489998,40405776010690,1992,0.41
295705730489998,40405776010690,1993,0.5
295705730489998,40405776010690,1994,0.58
295705730489998,40405776010690,1995,0.82
295705730489998,40405776010690,1996,0.99
295705730489998,40405776010690,1997,0.89
295705730489998,40405776010690,1998,1.16
295705730489998,40405776010690,1999,1.02
295705730489998,40405776010690,2000,0.66
295705730489998,40405776010690,2001,0.53
295705730489998,40405776010690,2002,0.47
295705730489998,40405776010690,2003,0.47
295705730489998,40405776010690,2004,0.45
295705730489998,40405776010690,2005,0.49
295705730489998,40405776010690,2006,0.55
295705730489998,40405776010690,2007,0.35
295705730489998,40405776010690,2008,0.48
295705730489998,40405776010690,2009,0.36
295705730489998,40405776010690,2010,0.37
295705730489998,40405776010690,2011,0.55
295705730489998,40405776010690,2012,0.41
295705730489998,40405776010690,2013,0.39
295705782489998,40406795010690,1924,1.86
295705782489998,40406795010690,1925,1.98
295705782489998,40406795010690,1926,2.35
295705782489998,40406795010690,1927,1.74
295705782489998,40406795010690,1928,1.78
295705782489998,40406795010690,1929,1.07
295705782489998,40406795010690,1930,1.24
295705782489998,40406795010690,1931,1.23
295705782489998,40406795010690,1932,1.42
295705782489998,40406795010690,1933,1.21
295705782489998,40406795010690,1934,0.93
295705782489998,40406795010690,1935,1.27
295705782489998,40406795010690,1936,1.28
295705782489998,40406795010690,1937,1.48
295705782489998,40406795010690,1938,1.36
295705782489998,40406795010690,1939,1.37
295705782489998,40406795010690,1940,1.12
295705782489998,40406795010690,1941,1.21
295705782489998,40406795010690,1942,1.03
295705782489998,40406795010690,1943,0.98
295705782489998,40406795010690,1944,0.98
295705782489998,40406795010690,1945,1.15
295705782489998,40406795010690,1946,1.02
295705782489998,40406795010690,1947,1.15
295705782489998,40406795010690,1948,1.06
295705782489998,40406795010690,1949,0.93
295705782489998,40406795010690,1950,1.15
295705782489998,40406795010690,1951,1.14
295705782489998,40406795010690,1952,1.3
295705782489998,40406795010690,1953,0.85
295705782489998,40406795010690,1954,0.73
295705782489998,40406795010690,1955,0.85
295705782489998,40406795010690,1956,0.91
295705782489998,40406795010690,1957,0.85
295705782489998,40406795010690,1958,1.03
295705782489998,40406795010690,1959,0.85
295705782489998,40406795010690,1960,0.97
295705782489998,40406795010690,1961,0.89
295705782489998,40406795010690,1962,0.92
295705782489998,40406795010690,1963,1.21
295705782489998,40406795010690,1964,0.81
295705782489998,40406795010690,1965,1.04
295705782489998,40406795010690,1966,1.1
295705782489998,40406795010690,1967,1.17
295705782489998,40406795010690,1968,1.15
295705782489998,40406795010690,1969,1
295705782489998,40406795010690,1970,0.83
295705782489998,40406795010690,1971,0.66
295705782489998,40406795010690,1972,0.94
295705782489998,40406795010690,1973,1.02
295705782489998,40406795010690,1974,0.99
295705782489998,40406795010690,1975,0.63
295705782489998,40406795010690,1976,0.93
295705782489998,40406795010690,1977,0.76
295705782489998,40406795010690,1978,0.93
295705782489998,40406795010690,1979,0.81
295705782489998,40406795010690,1980,0.52
295705782489998,40406795010690,1981,0.95
295705782489998,40406795010690,1982,0.89
295705782489998,40406795010690,1983,0.72
295705782489998,40406795010690,1984,0.8
295705782489998,40406795010690,1985,0.88
295705782489998,40406795010690,1986,0.73
295705782489998,40406795010690,1987,0.97
295705782489998,40406795010690,1988,0.97
295705782489998,40406795010690,1989,0.71
295705782489998,40406795010690,1990,0.53
295705782489998,40406795010690,1991,0.72
295705782489998,40406795010690,1992,0.5
295705782489998,40406795010690,1993,0.61
295705782489998,40406795010690,1994,0.79
295705782489998,40406795010690,1995,0.85
295705782489998,40406795010690,1996,0.49
295705782489998,40406795010690,1997,0.7
295705782489998,40406795010690,1998,0.74
295705782489998,40406795010690,1999,0.62
295705782489998,40406795010690,2000,0.3
295705782489998,40406795010690,2001,0.41
295705782489998,40406795010690,2002,0.59
295705782489998,40406795010690,2003,0.61
295705782489998,40406795010690,2004,0.41
295705782489998,40406795010690,2005,0.78
295705782489998,40406795010690,2006,0.56
295705782489998,40406795010690,2007,0.69
295705782489998,40406795010690,2008,0.52
295705782489998,40406795010690,2009,0.64
295705782489998,40406795010690,2010,0.97
295705782489998,40406795010690,2011,0.78
295705782489998,40406795010690,2012,0.77
295705782489998,40406795010690,2013,0.29
295705783489998,40406795010690,1891,2.66
295705783489998,40406795010690,1892,2.48
295705783489998,40406795010690,1893,2.77
295705783489998,40406795010690,1894,2.72
295705783489998,40406795010690,1895,2.59
295705783489998,40406795010690,1896,2.24
295705783489998,40406795010690,1897,1.54
295705783489998,40406795010690,1898,2.37
295705783489998,40406795010690,1899,1.98
295705783489998,40406795010690,1900,1.99
295705783489998,40406795010690,1901,1.81
295705783489998,40406795010690,1902,2.47
295705783489998,40406795010690,1903,1.84
295705783489998,40406795010690,1904,1.86
295705783489998,40406795010690,1905,1.56
295705783489998,40406795010690,1906,1.73
295705783489998,40406795010690,1907,1.15
295705783489998,40406795010690,1908,2.36
295705783489998,40406795010690,1909,2.4
295705783489998,40406795010690,1910,2.04
295705783489998,40406795010690,1911,1.92
295705783489998,40406795010690,1912,1.86
295705783489998,40406795010690,1913,1.44
295705783489998,40406795010690,1914,2.06
295705783489998,40406795010690,1915,1.76
295705783489998,40406795010690,1916,1.64
295705783489998,40406795010690,1917,1.51
